country,year,decade,renewables_pct,fossil_pct,gdp_per_capita,log_gdp_per_capita,energy_consumption
New Zealand,2017,2010,37.085,62.915,36193.01959379141,10.49662155031919,259.835
New Zealand,2018,2010,38.098,61.902,37023.39972494511,10.519305416728464,258.445
New Zealand,2019,2010,36.9,63.1,37534.39945404366,10.533013110253256,263.565
New Zealand,2020,2020,39.275,60.725,36484.25604218628,10.504636105206195,239.303
New Zealand,2021,2020,40.316,59.684,38434.655424933444,10.55671481660537,235.85
New Zealand,2022,2020,43.295,56.705,39090.66162587244,10.5736388843504,232.71
North Macedonia,1990,1990,4.612,95.388,8273.657430621848,9.020831943048663,29.66
North Macedonia,1991,1990,8.041,91.959,7826.713452126992,8.965297962955416,29.447
North Macedonia,1992,1990,7.83,92.17,7428.726184689321,8.913109680845588,30.237
North Macedonia,1993,1990,4.804,95.196,6992.235124346427,8.852555544393892,30.279
North Macedonia,1994,1990,6.818,93.182,6947.131847788067,8.846084169609954,28.442
North Macedonia,1995,1990,7.805,92.195,6882.451187397143,8.836730144713682,28.651
North Macedonia,1996,1990,7.127,92.873,6949.025701186503,8.846356741852098,33.28
North Macedonia,1997,1990,8.375,91.625,7034.06821821298,8.858520511339611,30.014
North Macedonia,1998,1990,8.919,91.081,7258.39351876618,8.8899138049263,33.924
North Macedonia,1999,1990,11.962,88.038,7572.0213384385825,8.932215330396899,32.504
North Macedonia,2000,2000,10.608,89.392,7927.069037658937,8.978038641977854,30.848
North Macedonia,2001,2000,5.981,94.019,7681.685810385714,8.946594308614317,29.025
North Macedonia,2002,2000,7.348,92.652,7721.171970641346,8.951721441165468,28.361
North Macedonia,2003,2000,11.797,88.203,7910.956929341886,8.976004030605347,31.976
North Macedonia,2004,2000,12.822,87.178,8302.681366790937,9.02433379785313,31.577
North Macedonia,2005,2000,12.409,87.591,8718.083487055515,9.07315470915252,32.584
North Macedonia,2006,2000,13.409,86.591,9203.27639678121,9.12731482972278,33.184
North Macedonia,2007,2000,8.212,91.788,9869.126002655175,9.197166577610533,32.878
North Macedonia,2008,2000,7.049,92.951,10504.071945305208,9.259518265283738,31.796
North Macedonia,2009,2000,10.849,89.151,10559.496940455721,9.264780917911096,31.139
North Macedonia,2010,2010,18.923,81.077,11008.051322684267,9.306382222470058,33.899
North Macedonia,2011,2010,11.084,88.916,11370.795554401124,9.338803553901144,33.791
North Macedonia,2012,2010,8.636,91.364,11392.404434890355,9.3407021346798,31.354
North Macedonia,2013,2010,13.683,86.317,11807.199021497257,9.376464710994169,30.12
North Macedonia,2014,2010,11.857,88.143,12330.300126336317,9.419814937008647,27.963
North Macedonia,2015,2010,17.673,82.327,12918.731047190267,9.466433556351326,29.477
North Macedonia,2016,2010,17.241,82.759,13416.084299544988,9.504209586991427,30.592
North Macedonia,2017,2010,11.201,88.799,13703.654227444604,9.525417808179842,29.433
North Macedonia,2018,2010,16.351,83.649,14253.713630562632,9.56477275739856,30.426
North Macedonia,2019,2010,10.903,89.097,14983.468894834275,9.614702798676888,31.058
North Macedonia,2020,2020,13.396,86.604,14476.463558902384,9.580279406753291,27.708
North Macedonia,2021,2020,14.348,85.652,15215.54638111532,9.630072972374128,28.998
North Macedonia,2022,2020,13.053,86.947,15634.003673985293,9.657203543779946,30.734
Norway,1965,1960,66.502,33.498,13851.925873710408,9.536179554202075,215.423
Norway,1966,1960,63.971,36.029,14261.19115201818,9.565297221476834,220.394
Norway,1967,1960,65.187,34.813,15027.573457808188,9.617642023126836,236.682
Norway,1968,1960,65.743,34.257,15235.54503681649,9.63138646608783,265.167
Norway,1969,1960,62.426,37.574,15794.064332841906,9.667389473294888,265.566
Norway,1970,1970,60.02,39.98,15991.392836158582,9.679805908736032,277.902
Norway,1971,1970,62.513,37.487,16693.219206488546,9.722757880410489,292.364
Norway,1972,1970,62.848,37.152,17409.402395374625,9.764765706806916,310.053
Norway,1973,1970,64.158,35.842,18050.073087213874,9.800905012905952,328.545
Norway,1974,1970,66.946,33.054,18690.88301533417,9.835791144669814,331.552
Norway,1975,1970,66.598,33.402,19559.731487100762,9.881228215841247,336.399
Norway,1976,1970,65.944,34.056,20609.657540238124,9.933515057552283,359.814
Norway,1977,1970,62.82,37.18,21398.714617589423,9.971086134607367,331.372
Norway,1978,1970,62.729,37.271,22061.01575442978,10.001567336825865,371.85
Norway,1979,1970,64.445,35.555,22971.10203587527,10.04199227171448,398.209
Norway,1980,1980,63.822,36.178,24031.10068109897,10.087104132138409,378.902
Norway,1981,1980,67.236,32.764,24179.16011561892,10.09324638889302,400.171
Norway,1982,1980,67.812,32.188,24141.264654503248,10.091677881618292,395.477
Norway,1983,1980,70.602,29.398,24924.604508552122,10.123610727444458,434.764
Norway,1984,1980,69.836,30.164,26321.79608765281,10.178152623523323,440.217
Norway,1985,1980,68.189,31.811,27608.13261008877,10.225865668087398,435.445
Norway,1986,1980,65.58,34.42,28499.514269595405,10.257642322939414,424.843
Norway,1987,1980,67.066,32.934,28948.359660964485,10.273268820289259,446.351
Norway,1988,1980,68.65,31.35,28780.93277918598,10.267468390589736,460.097
Norway,1989,1980,70.15,29.85,28936.71467269029,10.272866471719603,490.188
Norway,1990,1990,71.558,28.442,29437.926851258064,10.290039150908697,492.923
Norway,1991,1990,70.179,29.821,31137.841504330045,10.346179127132293,456.607
Norway,1992,1990,71.026,28.974,33047.10429314168,10.405689225500081,478.213
Norway,1993,1990,70.755,29.245,34828.85080814237,10.458201368504564,490.582
Norway,1994,1990,68.297,31.703,37506.347684878034,10.53226546923043,475.377
Norway,1995,1990,69.429,30.571,40053.33965704449,10.59796733621211,509.372
Norway,1996,1990,64.532,35.468,43142.03512604148,10.672253093750276,467.217
Norway,1997,1990,65.003,34.997,46567.5995083301,10.748660288767066,490.0
Norway,1998,1990,65.899,34.101,48964.925866583864,10.798859522145454,509.797
Norway,1999,1990,67.145,32.855,51143.749093693135,10.842395556554917,525.608
Norway,2000,2000,70.793,29.207,54054.470994668285,10.89774753925161,583.177
Norway,2001,2000,66.998,33.002,56596.17633223666,10.943696705941717,519.16
Norway,2002,2000,68.324,31.676,58854.21101622383,10.982818665204501,543.437
Norway,2003,2000,62.65,37.35,60871.10910327284,11.016513942174162,479.93
Norway,2004,2000,63.413,36.587,64843.215147028175,11.079727560478204,486.499
Norway,2005,2000,68.685,31.315,68122.99364520064,11.12907008045223,558.437
Norway,2006,2000,65.662,34.338,71335.36282710369,11.17514745577841,511.197
Norway,2007,2000,67.798,32.202,74897.35357230606,11.223873836068089,552.72
Norway,2008,2000,69.317,30.683,76538.63899224365,11.245550977168131,559.907
Norway,2009,2000,67.628,32.372,76649.83154541925,11.24700268658612,513.943
Norway,2010,2010,64.629,35.371,78492.2019948212,11.2707545611906,497.932
Norway,2011,2010,65.624,34.376,80642.54825963982,11.297781683247875,504.038
Norway,2012,2010,69.202,30.798,81753.50474080359,11.311463959287684,560.942
Norway,2013,2010,66.873,33.127,81581.70048105106,11.309360256991782,523.236
Norway,2014,2010,67.914,32.086,82324.5176656583,11.318424248322552,541.939
Norway,2015,2010,67.676,32.324,83007.22519329829,11.326682933511725,549.27
Norway,2016,2010,69.046,30.954,83233.13932689505,11.32940085672273,557.634
Norway,2017,2010,68.894,31.106,84623.84591761646,11.34597137251587,560.158
Norway,2018,2010,68.132,31.868,84763.99165548234,11.347626104896328,551.629
Norway,2019,2010,66.741,33.259,85139.78374574796,11.35204969939475,515.945
Norway,2020,2020,70.963,29.037,83558.70642884032,11.333304734804388,556.381
Norway,2021,2020,71.305,28.695,86353.71518608631,11.366207107386824,569.2
Norway,2022,2020,69.648,30.352,88390.41290750103,11.389518791471858,533.568
Oman,1965,1960,0.0,100.0,1945.8715768609727,7.573465267177218,0.097
Oman,1966,1960,0.0,100.0,2003.5376969514791,7.602669745447718,0.122
Oman,1967,1960,0.0,100.0,3249.199873475098,8.086164052236473,0.541
Oman,1968,1960,0.0,100.0,5766.712885316658,8.659857506580439,0.652
Oman,1969,1960,0.0,100.0,7059.537268582374,8.862134785645557,0.929
Oman,1970,1970,0.0,100.0,7114.64933279613,8.869911223686907,0.936
Oman,1971,1970,0.0,100.0,6979.283137456414,8.850701488112028,15.472
Oman,1972,1970,0.0,100.0,7420.838225155619,8.912047298130796,17.677
Oman,1973,1970,0.0,100.0,6209.311964247582,8.733805373982173,15.376
Oman,1974,1970,0.0,100.0,6682.140429320143,8.80719363875695,14.128
Oman,1975,1970,0.0,100.0,7975.857859645564,8.984174490475551,12.905
Oman,1976,1970,0.0,100.0,8602.997171975554,9.059865929895913,14.856
Oman,1977,1970,0.0,100.0,8218.859548985405,9.01418673742546,14.312
Oman,1978,1970,0.0,100.0,7659.1223842401305,8.943652684922826,16.642
Oman,1979,1970,0.0,100.0,7576.064809371187,8.932749189392574,19.173
Oman,1980,1980,0.0,100.0,7616.491766275688,8.938071144538384,17.058
Oman,1981,1980,0.0,100.0,8441.656652725838,9.040933854196442,18.028
Oman,1982,1980,0.0,100.0,8906.184783561752,9.094501233876798,19.472
Oman,1983,1980,0.0,100.0,9831.643764854452,9.193361418373689,22.451
Oman,1984,1980,0.0,100.0,10868.166258055675,9.293593268373252,27.838
Oman,1985,1980,0.0,100.0,11661.656601450484,9.364061525408799,32.923
Oman,1986,1980,0.0,100.0,11170.79730922922,9.321058269035028,35.49
Oman,1987,1980,0.0,100.0,11361.009261788427,9.337942531796086,36.987
Oman,1988,1980,0.0,100.0,11056.35281098193,9.310760456766562,37.995
Oman,1989,1980,0.0,100.0,10917.852709705208,9.298154591657665,39.768
Oman,1990,1990,0.0,100.0,10379.789579337817,9.24761588477431,46.62
Oman,1991,1990,0.0,100.0,11084.91266535456,9.313340243386499,60.838
Oman,1992,1990,0.0,100.0,12112.858821920918,9.402022879861034,60.325
Oman,1993,1990,0.0,100.0,13022.932732577954,9.474467138675852,58.186
Oman,1994,1990,0.0,100.0,13877.798938822838,9.538045643591383,54.529
Oman,1995,1990,0.0,100.0,15238.299205246232,9.631567222307188,63.868
Oman,1996,1990,0.0,100.0,16617.206404951492,9.71819396793667,65.517
Oman,1997,1990,0.0,100.0,18873.62997472071,9.845520987362114,67.491
Oman,1998,1990,0.0,100.0,20835.172621543745,9.944397828993518,69.236
Oman,1999,1990,0.0,100.0,22425.480668113683,10.017953121172809,78.674
Oman,2000,2000,0.0,100.0,25469.170611430767,10.14522400409155,110.96
Oman,2001,2000,0.0,100.0,28113.79782817503,10.244015760721764,123.192
Oman,2002,2000,0.0,100.0,29151.818724905268,10.280272581767344,131.161
Oman,2003,2000,0.0,100.0,29604.19170649306,10.295671241992007,136.129
Oman,2004,2000,0.0,100.0,31081.48939131462,10.344367724546869,141.451
Oman,2005,2000,0.0,100.0,32903.6272851377,10.401338182504071,156.123
Oman,2006,2000,0.0,100.0,36008.2894909086,10.491504454567995,170.587
Oman,2007,2000,0.0,100.0,39172.896107852575,10.575740360813393,172.055
Oman,2008,2000,0.0,100.0,43866.874462029074,10.688914746170372,201.005
Oman,2009,2000,0.0,100.0,47311.9190427856,10.764517530955894,199.422
Oman,2010,2010,0.0,100.0,49030.18145641807,10.800191335564763,237.083
Oman,2011,2010,0.0,100.0,43148.131480433,10.67239439268714,259.864
Oman,2012,2010,0.0,100.0,40743.87158256426,10.615060716747287,283.45
Oman,2013,2010,0.001,99.999,39666.229279991865,10.588255456809938,317.62
Oman,2014,2010,0.001,99.999,38486.93240829853,10.558074044694289,315.968
Oman,2015,2010,0.003,99.997,38655.6755741717,10.562448888620912,337.424
Oman,2016,2010,0.003,99.997,38701.34838938891,10.563629720513974,338.644
Oman,2017,2010,0.011,99.989,37565.49780964725,10.533841296669328,351.916
Oman,2018,2010,0.01,99.99,37548.46591079624,10.53338780178504,376.007
Oman,2019,2010,0.017,99.983,37177.77468239572,10.523466406939706,373.409
Oman,2020,2020,0.109,99.891,36535.141613204374,10.50602986031482,361.553
Oman,2021,2020,0.496,99.504,37779.77893774127,10.539529289734551,398.343
Oman,2022,2020,1.136,98.864,37493.95815149753,10.531935083017865,424.561
Pakistan,1965,1960,7.456,92.544,1353.4306860223278,7.210397896824914,82.224
Pakistan,1966,1960,7.4,92.6,1423.3919249416588,7.2607979817717,82.841
Pakistan,1967,1960,7.924,92.076,1435.4666040638544,7.269245234967166,91.72
Pakistan,1968,1960,8.392,91.608,1492.091414050273,7.3079340483575015,104.131
Pakistan,1969,1960,8.814,91.186,1543.9650088447938,7.342109067662631,104.632
Pakistan,1970,1970,7.922,92.078,1656.662372243952,7.412560238212335,102.952
Pakistan,1971,1970,10.942,88.918,1619.411417099783,7.389818039430806,97.505
Pakistan,1972,1970,12.553,86.811,1586.4132195187685,7.3692309102008515,89.527
Pakistan,1973,1970,12.396,86.491,1652.4902558605377,7.410038675103638,95.656
Pakistan,1974,1970,11.496,87.071,1657.9834342218726,7.413357344223053,103.625
Pakistan,1975,1970,12.61,85.819,1676.840086431588,7.424666400348355,108.779
Pakistan,1976,1970,13.489,85.199,1712.3036247472414,7.445594891880638,110.466
Pakistan,1977,1970,14.816,84.416,1724.8156315910494,7.452875443516287,119.551
Pakistan,1978,1970,17.203,82.429,1804.3894158154897,7.497977539753066,128.008
Pakistan,1979,1970,17.059,82.834,1807.0888481770962,7.499472458269531,139.544
Pakistan,1980,1980,16.12,83.736,1916.8629689649688,7.55844525846928,154.749
Pakistan,1981,1980,15.652,84.065,1982.6386697902597,7.592183897993604,166.379
Pakistan,1982,1980,15.973,83.716,2055.3922999932865,7.628222008951245,183.491
Pakistan,1983,1980,17.322,82.285,2120.397057994858,7.659358641636202,196.153
Pakistan,1984,1980,16.962,82.589,2135.5848138085307,7.666495805628904,207.59
Pakistan,1985,1980,16.764,82.735,2249.2280061656966,7.71834232795252,218.164
Pakistan,1986,1980,15.108,84.254,2312.397752413545,7.746040253236539,231.24
Pakistan,1987,1980,17.737,81.933,2365.7476277007927,7.7688493726194965,259.387
Pakistan,1988,1980,17.499,82.303,2434.8811585109333,7.797653228786003,275.561
Pakistan,1989,1980,16.76,83.126,2469.1062761770127,7.811611532637926,292.245
Pakistan,1990,1990,15.694,83.921,2497.249947639194,7.822945384444872,305.498
Pakistan,1991,1990,15.851,83.785,2594.388668099573,7.861106187152692,323.701
Pakistan,1992,1990,16.468,83.076,2653.3604882617205,7.883582224387442,340.029
Pakistan,1993,1990,16.362,83.334,2668.698770179845,7.889346280607147,376.314
Pakistan,1994,1990,15.512,84.064,2726.2696916014274,7.910689540452221,389.382
Pakistan,1995,1990,15.541,84.103,2801.02020527149,7.937738988826197,410.68
Pakistan,1996,1990,15.909,83.881,2825.0823163079012,7.946292781672094,437.427
Pakistan,1997,1990,12.213,87.488,2822.9457867862066,7.945536223955098,422.885
Pakistan,1998,1990,14.898,84.859,2859.8014848846888,7.958507490525372,453.849
Pakistan,1999,1990,12.713,87.24,2924.531372294671,7.9808895322301145,473.722
Pakistan,2000,2000,10.753,88.7,2968.757342700363,7.995898741110541,483.754
Pakistan,2001,2000,10.829,87.999,3000.9525586373557,8.00668503679737,495.15
Pakistan,2002,2000,11.551,87.431,3092.8613497416704,8.03685194456801,514.109
Pakistan,2003,2000,12.784,86.272,3254.8589953698233,8.087904234309526,554.231
Pakistan,2004,2000,12.115,86.82,3456.3578375953543,8.147970665534828,618.905
Pakistan,2005,2000,12.98,85.947,3654.188118927113,8.203629218625094,641.339
Pakistan,2006,2000,11.995,87.0,3817.6500101929687,8.247390331721652,679.627
Pakistan,2007,2000,11.84,87.294,3898.5373809188695,8.268356731242577,717.055
Pakistan,2008,2000,10.105,89.249,3941.5103942650667,8.279319277630842,718.677
Pakistan,2009,2000,10.194,88.904,3986.49237716888,8.290667019779397,745.362
Pakistan,2010,2010,10.436,88.675,4042.8396078413302,8.304702597283546,749.47
Pakistan,2011,2010,10.606,88.029,4147.7950121825415,8.330332149657345,753.328
Pakistan,2012,2010,3.989,95.011,4230.255549658993,8.350017683846461,701.794
Pakistan,2013,2010,10.559,88.025,4350.742515556595,8.378101802747699,775.379
Pakistan,2014,2010,10.733,87.745,4487.5196483998625,8.409055411260455,786.308
Pakistan,2015,2010,10.407,88.27,4651.945185689428,8.445040730613295,829.312
Pakistan,2016,2010,10.286,88.228,4820.352010585246,8.480602235619747,900.437
Pakistan,2017,2010,8.975,88.88,5004.018861535559,8.517996640871376,951.993
Pakistan,2018,2010,8.879,88.728,5135.558073061238,8.543943796703005,967.48
Pakistan,2019,2010,10.438,87.21,5079.40034715548,8.532948491706506,973.635
Pakistan,2020,2020,11.468,86.056,5114.968070683901,8.539926436075707,959.67
Pakistan,2021,2020,9.927,86.422,5337.467278151309,8.582506526960957,1066.011
Pakistan,2022,2020,10.571,83.805,5411.70028622039,8.596318608270924,979.101
Peru,1965,1960,13.37,86.63,5585.889997875197,8.627999053843482,55.007
Peru,1966,1960,11.784,88.216,5885.868919702842,8.680309658702228,67.145
Peru,1967,1960,12.979,87.021,5951.678661141643,8.691428586672043,68.368
Peru,1968,1960,13.683,86.317,5723.532478365134,8.652341459906095,69.631
Peru,1969,1960,14.797,85.203,5708.748199708417,8.64975504914263,70.14
Peru,1970,1970,13.698,86.302,6002.6625115906045,8.699958401713188,72.34
Peru,1971,1970,16.812,83.188,6120.313996121858,8.719368680746095,75.818
Peru,1972,1970,19.407,80.593,6151.396042771408,8.724434333864847,67.946
Peru,1973,1970,18.347,81.653,6310.726935874874,8.750006152683468,76.991
Peru,1974,1970,17.471,82.529,6476.682532286514,8.775963703358613,88.644
Peru,1975,1970,17.284,82.716,6818.308115029684,8.827366643086206,93.667
Peru,1976,1970,17.841,82.159,6745.790863275471,8.816674013551275,95.54
Peru,1977,1970,18.371,81.629,6576.763269990555,8.791297999038019,96.313
Peru,1978,1970,18.813,81.187,6414.273204428102,8.766280974361253,96.119
Peru,1979,1970,19.402,80.598,6630.76734147937,8.799475814262502,99.806
Peru,1980,1980,18.693,81.307,6769.302468498997,8.820153327880064,106.851
Peru,1981,1980,20.246,79.754,6903.889137320077,8.839840174888113,112.316
Peru,1982,1980,21.326,78.674,6742.72707333667,8.816219732361024,113.088
Peru,1983,1980,23.572,76.428,5693.791353462139,8.64713162393902,98.918
Peru,1984,1980,23.966,76.034,5808.974859967946,8.667159390210392,104.294
Peru,1985,1980,26.356,73.644,5779.691709352484,8.66210562276166,102.577
Peru,1986,1980,26.158,73.842,6208.04103886206,8.733600672482645,110.484
Peru,1987,1980,25.82,74.18,6583.85094978337,8.792375103853903,120.635
Peru,1988,1980,25.476,74.524,5904.719914371629,8.683507295562693,117.192
Peru,1989,1980,27.945,72.055,5068.557716729531,8.530811582096977,107.955
Peru,1990,1990,28.065,71.935,4704.659217002111,8.456308619428633,107.017
Peru,1991,1990,31.07,68.93,4824.303621579001,8.481421676223038,106.149
Peru,1992,1990,26.897,73.103,4815.379152322515,8.479570065124296,103.355
Peru,1993,1990,29.879,70.121,3934.4953001400927,8.277537893448995,112.954
Peru,1994,1990,29.688,70.312,4334.3063409299675,8.374316862784791,122.811
Peru,1995,1990,27.773,72.227,4572.423817612952,8.427798719133978,133.322
